Community_ID,Name,CGN_Generic,County,Region,Latitude,Longitude,Status,Defer_Reason,Data_Sources
NB-C-0001,Aboushagan Road,Locality,Westmorland,Greater Moncton & Southeast,45.98466,-64.352993,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1185,Nashwaaksis,Urban Community,York,Capital & River Valley,45.980114,-66.657933,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1186,Nasonworth,Dispersed Rural Community,York,Capital & River Valley,45.839446,-66.679787,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1187,Nauwigewauk,Dispersed Rural Community,Kings,Fundy & Greater Saint John,45.472398,-65.894538,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1188,Nelson Hollow,Dispersed Rural Community,Northumberland,Miramichi River Region,46.537734,-66.186946,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1189,Nelson Junction,Urban Community,Northumberland,Miramichi River Region,46.949662,-65.587403,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1190,Nelson-Miramichi,Urban Community,Northumberland,Miramichi River Region,46.9786,-65.540608,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1191,Nerepis,Neighbourhood,Kings,Fundy & Greater Saint John,45.395529,-66.289615,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1192,New Avon,Dispersed Rural Community,Sunbury,Capital & River Valley,46.07133,-66.099658,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1193,New Canaan,Dispersed Rural Community,Queens,Capital & River Valley,46.080155,-65.420641,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1194,New Denmark,Dispersed Rural Community,Victoria,Northwest & Madawaska,46.994339,-67.594927,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1195,New Denmark Corner,Dispersed Rural Community,Victoria,Northwest & Madawaska,46.957414,-67.650899,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1196,New Denmark Station,Dispersed Rural Community,Victoria,Northwest & Madawaska,46.998904,-67.587126,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1197,New England Settlement,Dispersed Rural Community,Sunbury,Capital & River Valley,46.077269,-66.096772,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1198,New Horton,Dispersed Rural Community,Albert,Greater Moncton & Southeast,45.668612,-64.726715,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1199,New Jersey,Dispersed Rural Community,Northumberland,Miramichi River Region,47.2,-65.183333,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1200,New Line Road,Dispersed Rural Community,Kings,Fundy & Greater Saint John,45.672942,-65.489295,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1201,New Mills,Dispersed Rural Community,Restigouche,Restigouche & Chaleur Bay,47.969458,-66.188251,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1202,New River Beach,Dispersed Rural Community,Charlotte,Fundy & Greater Saint John,45.137898,-66.538904,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1203,New Scotland,Dispersed Rural Community,Westmorland,Greater Moncton & Southeast,46.237946,-64.949737,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1204,New Zion,Dispersed Rural Community,Sunbury,Capital & River Valley,46.054718,-66.102234,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1205,Newbridge,Dispersed Rural Community,Carleton,Capital & River Valley,46.157268,-67.511636,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1206,Newburg,Dispersed Rural Community,Carleton,Capital & River Valley,46.192859,-67.509885,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1207,Newcastle Bridge,Suburban Community,Queens,Capital & River Valley,46.078736,-66.050717,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1208,Newcastle Centre,Dispersed Rural Community,Queens,Capital & River Valley,46.081463,-65.98598,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1209,Newcastle Creek,Dispersed Rural Community,Queens,Capital & River Valley,46.057723,-66.008668,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1210,Newmarket,Dispersed Rural Community,York,Capital & River Valley,45.824993,-66.919051,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1211,Newtown,Dispersed Rural Community,Kings,Fundy & Greater Saint John,45.832519,-65.443921,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1212,Nicholas Denys,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.697433,-65.886002,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1213,Nictau,Dispersed Rural Community,Victoria,Northwest & Madawaska,47.234027,-67.15452,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1214,Nixon,Dispersed Rural Community,Albert,Greater Moncton & Southeast,45.952081,-64.935659,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1215,Noinville,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.643657,-65.365451,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1216,Noonan,Dispersed Rural Community,Sunbury,Capital & River Valley,45.963697,-66.528141,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1217,Nordin,Urban Community,Northumberland,Miramichi River Region,47.021615,-65.532556,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1218,Normandie,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.482186,-64.984909,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1219,North Devon,Urban Community,York,Capital & River Valley,45.966667,-66.633333,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1220,North Esk Boom,Dispersed Rural Community,Northumberland,Miramichi River Region,46.960497,-65.683922,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1221,North Forks,Dispersed Rural Community,Sunbury,Capital & River Valley,46.223129,-65.962589,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1222,North Head,Urban Community,Charlotte,Fundy & Greater Saint John,44.763586,-66.743601,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1223,North Minto,Suburban Community,Sunbury,Capital & River Valley,46.100444,-66.082565,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1224,North Renous,Dispersed Rural Community,Northumberland,Miramichi River Region,46.8,-65.85,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1225,North Ridge,Dispersed Rural Community,Carleton,Capital & River Valley,46.552514,-67.308722,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1226,North Road,Dispersed Rural Community,Charlotte,Fundy & Greater Saint John,44.915279,-66.941682,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1227,North Rogersville,Dispersed Rural Community,Northumberland,Miramichi River Region,46.765868,-65.450755,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1228,North Tay,Dispersed Rural Community,York,Capital & River Valley,46.227348,-66.867088,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1229,North Tetagouche,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.633333,-65.783333,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1230,North Tilley,Dispersed Rural Community,Victoria,Northwest & Madawaska,46.839061,-67.670363,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1231,North View,Dispersed Rural Community,Victoria,Northwest & Madawaska,46.957414,-67.438556,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1232,Northern Harbour,Dispersed Rural Community,Charlotte,Fundy & Greater Saint John,44.990859,-66.986524,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
